question_set,question_id,source,selected_system,outcome,probability,brier,hist_available,market_available,market_sharpness,base_prior_sharpness,horizon_days,evidence_strength,evidence_disagreement,source_hist_coverage,source_prior_sharpness
2025-05-11-llm,WSHOMCB::2026-05-11,fred,historical_analog,0,0.4081092346796422,0.1665531474308033,1.0,0.0,0.0,0.09399999999999997,365.0,0.2704,0.2958579881656805,1.0,0.12527597402597404
2025-05-11-llm,WSHOSHO::2025-05-18,fred,historical_analog,1,0.5543690456660065,0.19858694746062577,1.0,0.0,0.0,0.133,7.0,0.2528,0.0,1.0,0.12527597402597404
2025-05-11-llm,WSHOSHO::2025-06-10,fred,historical_analog,0,0.5336041466404452,0.28473338531187775,1.0,0.0,0.0,0.133,30.0,0.2528,0.0,1.0,0.12527597402597404
2025-05-11-llm,WSHOSHO::2025-08-09,fred,historical_analog,0,0.5441345929002104,0.29608245519067766,1.0,0.0,0.0,0.17200000000000004,90.0,0.3932000000000001,0.0,1.0,0.12527597402597404
2025-05-11-llm,WSHOSHO::2025-11-07,fred,historical_analog,0,0.5477508125855526,0.3000309526881331,1.0,0.0,0.0,0.09399999999999997,180.0,0.2704,0.2958579881656805,1.0,0.12527597402597404
2025-05-11-llm,WSHOSHO::2026-05-11,fred,historical_analog,1,0.5872951638964774,0.17032528174323544,1.0,0.0,0.0,0.09399999999999997,365.0,0.2704,0.2958579881656805,1.0,0.12527597402597404
2025-05-11-llm,1363::2025-07-01,infer,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4864,0.4864,51.0,0.38999999999999996,0.0,0.0,0.48985
2025-05-11-llm,1413::2025-07-01,infer,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4933,0.4933,51.0,0.38999999999999996,0.0,0.0,0.48985
2025-05-11-llm,AZNPqIQuA0::2026-01-01,manifold,aia_baseline,1,0.6980699977339021,0.09116172626840588,0.0,1.0,0.145793376660172,0.145793376660172,235.0,0.2149520519922064,0.18608801185787374,0.0,0.25239536489080505
2025-05-11-llm,D5o5fIGpQnjANdl2DxdU::2025-12-26,manifold,aia_baseline,0,0.6349900866975238,0.40321241020412874,0.0,1.0,0.09999999999999909,0.09999999999999909,229.0,0.1599999999999989,0.2500000000000017,0.0,0.25239536489080505
2025-05-11-llm,IMLre6PYIQgsesV6Wa6O::2026-01-01,manifold,aia_baseline,0,0.01,0.0001,0.0,1.0,0.485734976160826,0.485734976160826,235.0,0.38999999999999996,0.0,0.0,0.25239536489080505
2025-05-11-llm,IglOIIg2AI::2025-12-31,manifold,historical_analog,0,0.47190743868335006,0.2226966306846798,0.0,1.0,0.028092561316649944,0.028092561316649944,234.0,0.07371107357997994,0.0,0.0,0.25239536489080505
2025-05-11-llm,Nq5dlzEEpU::2025-08-01,manifold,aia_baseline,0,0.261129082436204,0.0681883976939738,0.0,1.0,0.16369954597664,0.16369954597664,82.0,0.236439455171968,0.0,0.0,0.25239536489080505
2025-05-11-llm,Og5u9CudhA::2025-12-31,manifold,historical_analog,0,0.45762457700629705,0.2094202534801923,0.0,1.0,0.04237542299370295,0.04237542299370295,234.0,0.050850507592443535,0.0,0.0,0.25239536489080505
2025-05-11-llm,QtxO4jGNyhDzq5s3NrcG::2025-05-30,manifold,aia_baseline,1,0.9476649845636953,0.0027389538407182512,0.0,1.0,0.40238873696951205,0.40238873696951205,19.0,0.38999999999999996,0.10256410256410257,0.0,0.25239536489080505
2025-05-11-llm,SqEcEtuq28::2025-09-01,manifold,aia_baseline,0,0.01,0.0001,0.0,1.0,0.484701347470169,0.484701347470169,113.0,0.38999999999999996,0.0,0.0,0.25239536489080505
2025-05-11-llm,VPhhCbZ5S8zj4owac8As::2026-01-01,manifold,aia_baseline,0,0.028776932353237163,0.0008281118356627877,0.0,1.0,0.43640328375546,0.43640328375546,235.0,0.38999999999999996,0.0,0.0,0.25239536489080505
2025-05-11-llm,XNj8OH2nbvgjiaHvHuAp::2026-01-01,manifold,aia_baseline,0,0.7541260212839888,0.568706055977619,0.0,1.0,0.1892838305708151,0.1892838305708151,235.0,0.2671405966849781,0.1497338873101697,0.0,0.25239536489080505
2025-05-11-llm,Znyy6p696A::2025-05-22,manifold,aia_baseline,0,0.08043318771908384,0.006469497686653379,0.0,1.0,0.35172242205454196,0.35172242205454196,11.0,0.38999999999999996,0.0,0.0,0.25239536489080505
2025-05-11-llm,h2h0QzCqqC::2025-06-05,manifold,aia_baseline,1,0.23699470079207452,0.5821770866193758,0.0,1.0,0.190000000000001,0.190000000000001,25.0,0.2280000000000012,0.0,0.0,0.25239536489080505
2025-05-11-llm,lNUgd6UEQR::2025-05-16,manifold,aia_baseline,0,0.01,0.0001,0.0,1.0,0.490141943706596,0.490141943706596,5.0,0.38999999999999996,0.0,0.0,0.25239536489080505
2025-05-11-llm,pdcRPllUC5::2026-01-02,manifold,aia_baseline,0,0.6885736847378269,0.4741337193134282,0.0,1.0,0.1387220375871101,0.1387220375871101,236.0,0.20646644510453213,0.19373608132666958,0.0,0.25239536489080505
2025-05-11-llm,tu2ouer9zq::2025-07-21,manifold,aia_baseline,1,0.7425218761947793,0.06629498423825657,0.0,1.0,0.18000000000000005,0.18000000000000005,71.0,0.25600000000000006,0.15624999999999997,0.0,0.25239536489080505
2025-05-11-llm,yZpALnnSSy::2025-05-17,manifold,aia_baseline,0,0.21417422113184154,0.04587059699743096,0.0,1.0,0.20926635303068597,0.20926635303068597,6.0,0.25111962363682316,0.0,0.0,0.25239536489080505
2025-05-11-llm,12112::2026-01-01,metaculus,aia_baseline,0,0.38708099804447893,0.1498316990471099,0.0,1.0,0.07,0.06999999999999995,235.0,0.124,0.0,0.0,0.27564285714285713
2025-05-11-llm,17373::2026-01-01,metaculus,aia_baseline,0,0.5919901850229032,0.35045237916345123,0.0,1.0,0.07000000000000006,0.07000000000000006,235.0,0.12400000000000008,0.3225806451612901,0.0,0.27564285714285713
2025-05-11-llm,17408::2025-12-31,metaculus,aia_baseline,0,0.04960041723359867,0.002460201389747072,0.0,1.0,0.4,0.4,234.0,0.38999999999999996,0.0,0.0,0.27564285714285713
2025-05-11-llm,17791::2025-12-31,metaculus,aia_baseline,0,0.01,0.0001,0.0,1.0,0.49,0.49,234.0,0.38999999999999996,0.0,0.0,0.27564285714285713
2025-05-11-llm,26328::2025-12-31,metaculus,aia_baseline,0,0.0749062008321856,0.0056109389231117236,0.0,1.0,0.36,0.36,234.0,0.38999999999999996,0.0,0.0,0.27564285714285713
2025-05-11-llm,30960::2025-12-31,metaculus,aia_baseline,0,0.01661267831337285,0.00027598108074360864,0.0,1.0,0.46,0.46,234.0,0.38999999999999996,0.0,0.0,0.27564285714285713
2025-05-11-llm,34512::2026-01-01,metaculus,aia_baseline,0,0.09538860271462474,0.009098985527848514,0.0,1.0,0.32999999999999996,0.32999999999999996,235.0,0.38999999999999996,0.0,0.0,0.27564285714285713
2025-05-11-llm,34514::2026-01-01,metaculus,historical_analog,0,0.5,0.25,0.0,1.0,0.0,0.0,235.0,0.04,0.0,0.0,0.27564285714285713
2025-05-11-llm,35262::2025-11-30,metaculus,aia_baseline,0,0.05804563804068714,0.003369296095550466,0.0,1.0,0.39,0.39,203.0,0.35,0.0,0.0,0.27564285714285713
2025-05-11-llm,35268::2025-11-29,metaculus,aia_baseline,0,0.7127023508586118,0.5079446409193917,0.0,1.0,0.15000000000000002,0.15000000000000002,202.0,0.18000000000000002,0.0,0.0,0.27564285714285713
2025-05-11-llm,35562::2025-11-29,metaculus,aia_baseline,0,0.17982938602561238,0.032338608078348714,0.0,1.0,0.24,0.24,202.0,0.288,0.0,0.0,0.27564285714285713
2025-05-11-llm,35566::2025-05-16,metaculus,aia_baseline,0,0.01,0.0001,0.0,1.0,0.499,0.499,5.0,0.35,0.0,0.0,0.27564285714285713
2025-05-11-llm,35573::2025-11-30,metaculus,aia_baseline,0,0.38318070749357697,0.14682745459527818,0.0,1.0,0.08000000000000002,0.07999999999999996,203.0,0.09600000000000002,0.0,0.0,0.27564285714285713
2025-05-11-llm,35577::2025-11-30,metaculus,aia_baseline,1,0.8891880983108539,0.012279277555964984,0.0,1.0,0.32000000000000006,0.32000000000000006,203.0,0.38999999999999996,0.10256410256410257,0.0,0.27564285714285713
2025-05-11-llm,0x01ef26bf9a5179ae2528a41ade585df98b12ceda486a6d7ef0a86697d3082a81::2025-09-30,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4955,0.4955,142.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x05af636e0989accb08334a74f69e5368e0aa28fe498fd16a3ca991e6dc5ae2cc::2025-12-10,polymarket,aia_baseline,0,0.10608859428043678,0.011254789836399123,0.0,1.0,0.315,0.315,213.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x0f8b644e78bbe65c2ab9ff2aa3a9a0df135d76a46438b5584b3fe448d358bd47::2025-06-30,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4825,0.4825,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x161230064f6ce2924f0237a5b1b8de1bed35e91888ea91a6e0bc23de1d8118dd::2025-06-30,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.482,0.482,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x20a7cb88730bd709c39eff84e88c822b21a1707549e0bbb1c42751ee0c991fc1::2025-05-17,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4955,0.4955,6.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x221f8019e282a5e317f753a52338b9fcc9b727e2080b25d15454fcab21d17454::2025-05-14,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.492,0.492,3.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x35915279267a71c7a89e07747e645107bd7720209a7ac145ab36af6c6ac35c67::2025-12-31,polymarket,aia_baseline,0,0.036561021448864556,0.001336708289384334,0.0,1.0,0.425,0.425,234.0,0.35,0.0,0.0,0.395301724137931
2025-05-11-llm,0x35aaaa9b77b25834ddf3647bd4c34376ba3f1dcd87e3d4801c829b3658b15b82::2025-06-30,polymarket,aia_baseline,0,0.015156088599932237,0.00022970702164899594,0.0,1.0,0.463,0.463,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x3711ce4799322ea9a6d7b445c39af9849ccde8b25b9e7b09314813ef787f12c2::2025-12-31,polymarket,aia_baseline,0,0.018588868704952573,0.00034554603972996516,0.0,1.0,0.456,0.456,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x3a92a26ce837b361bd044acc2c0b81346ad66e9a891fc5ad27b9a35e6701c6e7::2025-06-18,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4785,0.4785,38.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x3ad0371eb2adc9174872a91c34ebdb45a2449fb1e3306b36ebda7544cef3fca6::2025-06-03,polymarket,aia_baseline,0,0.015397283884906158,0.00023707635103239086,0.0,1.0,0.4625,0.4625,23.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x3d711bcfe9890cdd10c72971ff84fa238a74eddfb1979d001a40601528ba3fc1::2025-06-03,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4995,0.4995,23.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x40c02fe4023e316f5ef4c0a5afd3e5eef81538d9ee98b315f503f2d1326fc7ee::2025-12-31,polymarket,aia_baseline,0,0.08499218952084253,0.007223672279546815,0.0,1.0,0.345,0.345,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x42e2f652615d33f0ff3a6d1ba4fe0ebbb29384304072992d873e5aa7f9de063b::2025-09-16,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.495,0.495,128.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x4502ea4d02add2af615bbce9318b8c6354c584a4a78fe95110ece52de31099d4::2025-06-30,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.483,0.483,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x47c9a51dd1e87410d89eb0c1e3994c5c4d8cc4116f5b362f9327c06ba373a7c5::2025-05-17,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4945,0.4945,6.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x4c9ccd1404d105968de9b1ff3226fbafdc0b6e402a26bbcad3a84a1b62296783::2025-10-31,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4845,0.4845,173.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x50b8b0f741566a420756d975faaf4cc4716229cd5183c3a35b3b20ac2b5050ef::2025-11-13,polymarket,historical_analog,1,0.5,0.25,0.0,1.0,0.0,0.0,186.0,0.0,0.0,0.0,0.395301724137931
2025-05-11-llm,0x5dd6d072364a196c2c980b52d9df93599a63ff497619e0b6a028f9ec7d4d3252::2025-05-17,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4975,0.4975,6.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x60279053b72e1e5299f66a6efd4f81663d0de5bedfc6bba41d6bbd0a9dbc9d1f::2025-12-31,polymarket,aia_baseline,0,0.09188909198662591,0.008443605226126598,0.0,1.0,0.33499999999999996,0.33499999999999996,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x60e45f2a5cccd16fd60eda5f96670f946b2281b7ce59595b621eee05de4eda49::2025-06-30,polymarket,aia_baseline,0,0.04074637106544397,0.0016602667550028498,0.0,1.0,0.415,0.415,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x612e354e6b36704334d47025db5ddbf4d2c5e53732279a7ff6cbbe765dc0ce97::2025-10-26,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4965,0.4965,168.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x65e312f680876528b4c57cde75064d0d4f317a03436c9aa9b47a754e8101d873::2025-05-21,polymarket,aia_baseline,1,0.7732862029183047,0.05139914578720009,0.0,1.0,0.20499999999999996,0.20499999999999996,10.0,0.2859999999999999,0.1398601398601399,0.0,0.395301724137931
2025-05-11-llm,0x6614828eb735b658bb9c448b6d217f639f3ee17a3d0776cd41b1b86398491b3c::2025-06-30,polymarket,aia_baseline,0,0.0749062008321856,0.0056109389231117236,0.0,1.0,0.36,0.36,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x6a67b9d828d53862160e470329ffea5246f338ecfffdf2cab45211ec578b0347::2025-06-22,polymarket,aia_baseline,1,0.08159532002178205,0.843467156205893,0.0,1.0,0.35,0.35,42.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x6cb6468b0c5ea55d408c7dfbd66cb16b222093bf511e74669c8f06bb85027c58::2025-06-30,polymarket,aia_baseline,0,0.01984292771692469,0.00039374178037909806,0.0,1.0,0.4535,0.4535,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x6fa38b11b1909151a7c1c3bdfb77b24716adbd7ecbe9904ed14a572886120e76::2025-12-31,polymarket,aia_baseline,0,0.2163466201415335,0.04680586004666499,0.0,1.0,0.201,0.201,234.0,0.2812,0.0,0.0,0.395301724137931
2025-05-11-llm,0x71baa735915e904511e27a6b89114a66b90a0ecfcec4b05b24eb8bd2906ce7a6::2025-09-18,polymarket,aia_baseline,0,0.03505250982677782,0.0012286784451563558,0.0,1.0,0.425,0.425,130.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x755d103d6b7d25abbb371986a60fd734aeda734485dada467fa38cb674a41cb3::2025-06-13,polymarket,aia_baseline,0,0.01914331427231801,0.00036646648132873444,0.0,1.0,0.4565,0.4565,33.0,0.35,0.0,0.0,0.395301724137931
2025-05-11-llm,0x7ffa1fcfaeac86d4a89afcb74c90296f0e7c3744ce5206183c9cb38651526e63::2025-12-31,polymarket,aia_baseline,0,0.044909038480575265,0.00201682173724979,0.0,1.0,0.41100000000000003,0.41100000000000003,234.0,0.35,0.0,0.0,0.395301724137931
2025-05-11-llm,0x806963fb1a01b90ba87711a2f996ba125c934ed3c5a1e39e0836c94af69120ef::2025-07-14,polymarket,historical_analog,1,0.54,0.21159999999999995,0.0,1.0,0.040000000000000036,0.040000000000000036,64.0,0.08800000000000005,0.4545454545454543,0.0,0.395301724137931
2025-05-11-llm,0x81fb3e948db1f5645556dbc01b96f50c319f1331ce8b745701197b8264c1d344::2025-12-31,polymarket,aia_baseline,0,0.06835879252846636,0.004672924515949908,0.0,1.0,0.37,0.37,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x8309a3b9eb96171c215153b8dccc3bcbcfa84d709f10d9319f5cb8874ff2c728::2025-12-31,polymarket,aia_baseline,0,0.017843350619186873,0.0003183851613192366,0.0,1.0,0.4575,0.4575,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x834a4109dbd18f97695e4858b3a18d21fff19bc2dc7c055f18b96843ac1de17b::2025-06-18,polymarket,aia_baseline,0,0.018339778934399482,0.00033634749136264303,0.0,1.0,0.4565,0.4565,38.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791::2025-12-31,polymarket,aia_baseline,0,0.5992276468829671,0.35907377278889796,0.0,1.0,0.07500000000000007,0.07500000000000007,234.0,0.1300000000000001,0.3076923076923075,0.0,0.395301724137931
2025-05-11-llm,0x9d4aa0f7fc078388aa90b44726a7918756dfa3ef3b5d286759bc5677d466aed5::2025-07-01,polymarket,aia_baseline,0,0.010022129612687529,0.00010044308197350828,0.0,1.0,0.474,0.474,51.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0x9fcb9901d142b5046467b4ea329508bdb19274eb1fd0fc833ee1916edd11cb73::2025-12-31,polymarket,aia_baseline,0,0.09188909198662591,0.008443605226126598,0.0,1.0,0.33499999999999996,0.33499999999999996,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xa57a712aa14e925e0e1615b737549a09b0f09db451910b68af6910b6f8b0494d::2025-05-31,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4855,0.4855,20.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xa6852cb4eaf23193e9dc073471131102017ba31ac9571f5ee8a12c4cc1800d7c::2025-12-31,polymarket,aia_baseline,0,0.024209459604455946,0.0005860979343397843,0.0,1.0,0.445,0.445,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xa7e61311724e5882cf8906d0232ffefef68a0ab64716344d28d066febdda5c49::2025-12-31,polymarket,aia_baseline,0,0.013014751663297325,0.00016938376085730048,0.0,1.0,0.4675,0.4675,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xa98284a87e97931bed95d06bee22c68aac45b5d37d7c8e5e0112e072a167bb31::2025-05-25,polymarket,aia_baseline,1,0.8744627264352974,0.01575960705405897,0.0,1.0,0.29500000000000004,0.29500000000000004,14.0,0.35,0.0,0.0,0.395301724137931
2025-05-11-llm,0xaed051a9552f2c7c9c1c5519b59af6df9aa81277d52d6e8eac00331691676660::2025-10-03,polymarket,aia_baseline,0,0.029536180610530777,0.0008723859650578942,0.0,1.0,0.435,0.435,145.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xaf11eaf31826a155b5aa4d28fafcebfd641ed153210d547fb431b7797ef30d0c::2025-12-31,polymarket,aia_baseline,0,0.026848218099759787,0.000720826815132269,0.0,1.0,0.44,0.44,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xb38ff89ca80358305983b93c73fea18d3269d7776f3bb77bfd75b0ce838cae70::2025-09-30,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4955,0.4955,142.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xbe69842f45365d1ac0ff96513c1dcef6253408e085e43dd8e01434c4146e8769::2025-05-25,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4995,0.4995,14.0,0.35,0.0,0.0,0.395301724137931
2025-05-11-llm,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656::2025-07-31,polymarket,aia_baseline,0,0.011849041576528942,0.00014039978628231149,0.0,1.0,0.47,0.47,81.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xcb1531b00e984865530f13e4ce35bcbc7d71615af98827b5e9aee2ca2984b626::2025-12-31,polymarket,aia_baseline,0,0.07161460310720745,0.005128651378202847,0.0,1.0,0.365,0.365,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xcddb4f52babca280f8e5fc4b9146f2520f0bfb88e134ff9ac8d52ea674185d79::2025-12-31,polymarket,aia_baseline,0,0.18406496657125154,0.033879911918875946,0.0,1.0,0.22999999999999998,0.22999999999999998,234.0,0.31599999999999995,0.0,0.0,0.395301724137931
2025-05-11-llm,0xcecc6b0236a69618a3ca577c54bb92080b0c9f2dc767de37175baa7ffd08e704::2025-05-17,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4905,0.4905,6.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xd25ff3223a2233f6cd96a349455ca3237931c64358792f90c5f02d8cc39be38d::2025-06-13,polymarket,aia_baseline,1,0.11708657661757485,0.7795361131888736,0.0,1.0,0.3,0.3,33.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xd8b9ff369452daebce1ac8cb6a29d6817903e85168356c72812317f38e317613::2025-12-31,polymarket,aia_baseline,0,0.010474266843838306,0.00010971026591593046,0.0,1.0,0.473,0.473,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xe6508d867d153a268bdab732aa8abc8cc57e652d28a23aa042da40895bf031b2::2025-12-31,polymarket,aia_baseline,0,0.18406496657125154,0.033879911918875946,0.0,1.0,0.22999999999999998,0.22999999999999998,234.0,0.31599999999999995,0.0,0.0,0.395301724137931
2025-05-11-llm,0xe87b10afe191706bb36b22526b65983e2a88a12ccce36827e857e16791973493::2025-12-31,polymarket,aia_baseline,1,0.10105786694247645,0.8080969585860104,0.0,1.0,0.322,0.322,234.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xee17b7fabdd5cfda111e4d80924c9531befb688c65798cf87b54128f3d3ac643::2025-06-30,polymarket,aia_baseline,0,0.015639113467396857,0.0002445818700461137,0.0,1.0,0.462,0.462,50.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xee49c41419021c5282902eabae4a3f58a9c3a7c20dadd8a389385509087eb881::2025-06-18,polymarket,aia_baseline,1,0.1028859391601306,0.804813638156601,0.0,1.0,0.32499999999999996,0.32499999999999996,38.0,0.35,0.0,0.0,0.395301724137931
2025-05-11-llm,0xeff54605054d6070060667186f674f6b1bb85413b0dea7ad510b252a45409f44::2025-05-17,polymarket,aia_baseline,1,0.09963250732222284,0.8106616218708671,0.0,1.0,0.324,0.324,6.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,0xf42ae7d2d4707b7a8dde4394c471dc4926985cfbc5ebc92635949dd124b92cf6::2025-05-17,polymarket,aia_baseline,1,0.19769695714966626,0.6436901725669044,0.0,1.0,0.21749999999999997,0.21749999999999997,6.0,0.30099999999999993,0.0,0.0,0.395301724137931
2025-05-11-llm,0xfd1769e0e3f29a593d521c545cbe84b559869b188b0b085fcc33756e4ba0bb0f::2025-05-17,polymarket,aia_baseline,0,0.01,0.0001,0.0,1.0,0.4925,0.4925,6.0,0.38999999999999996,0.0,0.0,0.395301724137931
2025-05-11-llm,d2daa62a41e7a5eaf55204881cd8e187dd02762971677ed9b012c6a3c441ed11::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,274e2a09f7060b8ea234c1d6a91ec3e43b523a2911042a8696ac2b42fc531ca8::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,a3de2e17c5017add302c14a85f3ca286486e11a0cc02d291e7e0c7200b25e643::2025-05-18,wikipedia,historical_analog,0,0.267,0.071289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,c28f340263644425dd87c3cf915351620e452358d2118a20e27fb20ba76cfa64::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,2b6d5c38b8ee7751461358ec55a5fa80040f996b824eee281e00ac6593133cef::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.4128,0.0,0.0,0.2538
2025-05-11-llm,9fc87840aa0bebfcd6c03cdfbcdb1b6a11120bdb0419d0d9334301cf536a88fd::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.4128,0.0,0.0,0.2538
2025-05-11-llm,20efdec28913ecfb1e3a3e26ad2c99e1b4d7ad3f43b5a6202c46f9c277c17406::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.4128,0.0,0.0,0.2538
2025-05-11-llm,7bd4c6721da823b89d18611bc24498d2566aab30014f3c221d507a700da4af2a::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,c846c6eb73a939076d4054972dfb1149cc8b3bac31526882171d6b9ff87a7adb::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.4128,0.0,0.0,0.2538
2025-05-11-llm,973539acd6a838fe6f407c21a333008830bbfe642b0add5d257d7bc8a008b851::2025-05-18,wikipedia,historical_analog,0,0.267,0.071289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,d8ef6ba516706b350a1a40149914034def70217a6152904b4b7be5b9c4c64ce5::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.4128,0.0,0.0,0.2538
2025-05-11-llm,beccd776bdc07315be25d08c346969bdd986c7dae80302f14d3b1892fa674ecc::2025-05-18,wikipedia,historical_analog,0,0.267,0.071289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,5d675aaaef89c7e9b340de20f164638503d97a39dcac53d5db6762f613f2c591::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,804ef781f2394ae2530ebba1e8860271a5a50b2c09add52a538780bc67384f10::2025-05-18,wikipedia,historical_analog,1,0.267,0.537289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
2025-05-11-llm,0ebc517c2b923093d530d91187d38873cd5ae3b4e79b02f8c726ade19cc0fb71::2025-05-18,wikipedia,historical_analog,0,0.267,0.071289,0.0,0.0,0.0,0.23299999999999998,7.0,0.3728,0.0,0.0,0.2538
